wageTax,profitTax,inflationRate,birthRate,minimumWage,unemploymentBenefitRate,universalBasicIncome,wealthTaxThreshold,wealthTaxRate,gdp,unemployment_rate,mean_happiness,mean_health,mean_wage,median_wage,gini_coefficient,government_debt,government_balance,total_household_wealth,num_active_firms
0.35922604395144403,0.27867334587229753,0.08125656083203546,0.03446052639418813,58.0239898508591,0.3800487552967265,150.47772059601928,20009.656980828586,0.1919487545469298,105589.91757207009,1.0,0.047075017274541005,0.704441088896009,93.92768183879392,78.86197478472747,0.949041391304343,0.0,152707.93031020602,23917238.11189355,67
0.12854961406210444,0.1875550423709209,0.17762929400446056,0.04907122697598387,72.52013052574397,0.08311317160234533,407.54552255643046,21216.506908724485,0.06397447309755833,115695.15702450386,1.4000000000000001,0.03305395718973293,0.6541659023076138,77.95090172623289,74.85382144784222,0.949560584194858,0.0,61394.786136567534,25276851.760534137,67
0.20117236882800743,0.6456420027210535,9.676490396585047e-05,0.05312909480637404,9.424981335852866,0.8062137577573556,390.44323300585245,255789.25406630506,0.13461331159850917,104629.95278807692,1.0,0.0557505560667115,0.6891004427638262,88.9114504956252,78.8225580835549,0.9486558897112978,0.0,132806.98220657732,23483641.876820605,65
0.33295619623421274,0.25261485260951894,0.09412678041870302,0.018251047568818436,40.70552334548618,0.3213483492837237,253.2590805879303,291779.8353049497,0.0779242114563663,101146.57676886556,1.0,0.06481399692098945,0.6928149868411585,92.98898315206964,75.67289118488512,0.947614413861662,0.0,169835.29786183886,24430142.857524015,65
0.29487007849466457,0.22102915408852886,0.07350923626037965,0.0184660372010635,74.28568417379171,0.008334643607884325,640.5994697959954,72413.8806914456,0.09286709607944194,103592.19714887669,1.0,0.03420149791999452,0.6969883101066223,77.35867436399958,78.73954897011058,0.9493031312492499,0.0,137326.27392574443,23716000.54721449,65
0.3181952356425032,0.09393502594516379,0.02908466875842791,0.09446350089920502,65.15624207778643,0.6016001835950497,591.985275460498,309108.8141100479,0.07973405965736319,102039.00288829823,0.8,0.04473556811883175,0.6799886470457007,84.85506505713916,78.58902423782396,0.9485450784211391,0.0,4005.228739854472,24679453.042382922,66
0.017294834621373663,0.3754631251627736,0.002616433689784664,0.04788625176080943,79.6062345103183,0.6157709398529281,354.6631940764191,274138.3257179797,0.03257390555740752,108070.54492741289,0.7000000000000001,0.03963822154667087,0.6816816263233313,82.98338981375983,80.13139691832257,0.9485155057453871,0.0,137886.55804576777,24295894.53796098,65
0.026235001142583977,0.5796383380159993,0.0621785682397368,0.019688158567850916,27.898328483329358,0.025938364330864123,859.1265652215353,195009.70702063685,0.11783658854251014,102499.55481096683,0.8,0.09298749000414999,0.6850018926323137,91.46669507899269,78.39522916353087,0.9468672722656446,0.0,156201.43410143105,24869056.441140693,67
0.11714659692673184,0.5885192726169616,0.13477667890332437,0.0555437232215956,63.60008906117966,0.6966761669705462,412.88593569531747,419851.7797550757,0.12853427458386907,99624.5572356684,0.8999999999999999,0.07792919880553248,0.6958515358771754,91.63258349614387,78.33874890375421,0.9488881414782546,0.0,238652.7900731134,23858737.582064737,67
0.24059361313855993,0.19782317553840073,0.14673321083203691,0.07779545758537323,86.41469186366814,0.9525552812988072,485.0762455394972,60801.95365654707,0.039399582089958654,112165.90814751897,1.0,0.02461442825462268,0.6540577710861962,78.29911170456329,79.4343795910954,0.9496923014210767,0.0,116131.01307431326,25221010.022589035,67
0.2188476878972868,0.09596441554990673,0.19142153748977042,0.07092379575478071,85.86874294484485,0.2467394348137622,273.2763747788932,300974.1030790702,0.1875527976391518,110004.74609634967,0.7000000000000001,0.03896167093016949,0.656927808431588,90.31158857963804,81.01796397687927,0.9464002323639853,0.0,106241.42971076963,25427948.92213412,72
0.4540381023354505,0.06930970317115087,0.1649201171464757,0.0441468260077081,19.795240015850887,0.7544424981920684,162.566219621682,344719.6257278991,0.06549110337526194,111402.941669144,0.8999999999999999,0.04932510877872208,0.6746212905056791,82.3039408291415,77.58247522140061,0.9477523051196446,0.0,132978.55795189014,24635176.795603506,66
0.48290360903784646,0.44491687712414735,0.045017689484066564,0.003559527327040955,18.547987373894387,0.7348415608621163,177.64645443412152,451140.51800158946,0.18409659218806593,102185.9182597499,1.0,0.06133966573283442,0.6792405699022391,81.98659076040448,77.03262236855589,0.948666764830707,0.0,42318.352512941,24574056.82269555,67
